1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Phase
0.00007789,0.00001686,-0.00001466,0.00004606,-0.00001295,0.00001079,0.00008052,0.00002487,-0.00001628,0.00004573,-0.00000403,0.00001051,-0.00001633,-0.00001078,0.00000049,-0.00000697,-0.00000707,-0.00000342,-0.00001646,-0.00001115,0.00000057,-0.00000697,-0.00000758,-0.00000341,0.00008104,0.00004905,0.00008583,0.00004710,0.00001958,0.00001050,0.00001989,0.00001085,D
0.00005492,-0.00005998,-0.00001583,-0.00056788,-0.00013695,-0.00000744,0.00005678,-0.00005432,-0.00001693,-0.00056821,-0.00013116,-0.00000756,-0.00000741,-0.00002479,-0.00000038,-0.00019805,-0.00004000,-0.00000588,-0.00000766,-0.00002555,-0.00000021,-0.00019805,-0.00004101,-0.00000583,0.00008285,0.00058421,0.00008038,0.00058320,0.00002588,0.00020213,0.00002667,0.00020233,D
-0.00007381,-0.00023354,0.00000083,-0.00064791,-0.00015699,-0.00001537,-0.00007116,-0.00022545,-0.00000080,-0.00064833,-0.00014791,-0.00001556,-0.00004153,-0.00005599,0.00000538,-0.00002582,-0.00000646,-0.00000256,-0.00004127,-0.00005520,0.00000520,-0.00002585,-0.00000540,-0.00000258,0.00024493,0.00066684,0.00023642,0.00066517,0.00006991,0.00002674,0.00006912,0.00002653,D
-0.00001939,-0.00014762,-0.00001581,-0.00047845,-0.00012205,-0.00001320,-0.00001688,-0.00013996,-0.00001732,-0.00047889,-0.00011325,-0.00001336,0.00001158,0.00001828,-0.00000354,0.00003606,0.00000743,0.00000046,0.00001155,0.00001819,-0.00000351,0.00003605,0.00000737,0.00000047,0.00014973,0.00049395,0.00014204,0.00049228,0.00002193,0.00003682,0.00002183,0.00003680,D
-0.00132728,-0.00371347,0.00051482,0.00012131,0.00001830,-0.00000997,-0.00132510,-0.00370679,0.00051344,0.00012104,0.00002571,-0.00001012,-0.00042190,-0.00115028,0.00017117,0.00019347,0.00004527,0.00000104,-0.00042201,-0.00115059,0.00017121,0.00019353,0.00004482,0.00000104,0.00397701,0.00012309,0.00396986,0.00012415,0.00123711,0.00019870,0.00123744,0.00019865,D
-0.00070360,-0.00171171,0.00025779,0.00029291,0.00013878,-0.00000399,-0.00070293,-0.00170966,0.00025741,0.00029287,0.00013987,-0.00000397,0.00020119,0.00064573,-0.00008291,0.00005535,0.00003886,0.00000193,0.00020070,0.00064423,-0.00008259,0.00005543,0.00003683,0.00000198,0.00186854,0.00032415,0.00186636,0.00032458,0.00068141,0.00006766,0.00067981,0.00006658,D
-0.00055549,-0.00146744,0.00026087,0.00027424,0.00016676,0.00000663,-0.00055450,-0.00146445,0.00026021,0.00027416,0.00016885,0.00000663,0.00004778,0.00007880,0.00000099,-0.00000602,0.00000903,0.00000343,0.00004788,0.00007910,0.00000090,-0.00000604,0.00000935,0.00000342,0.00159059,0.00032103,0.00158739,0.00032205,0.00009216,0.00001138,0.00009247,0.00001164,D
0.00103183,0.00285484,-0.00038301,0.00017372,0.00013265,0.00000067,0.00103230,0.00285629,-0.00038326,0.00017372,0.00013251,0.00000069,0.00049604,0.00135071,-0.00020121,-0.00003141,-0.00001066,-0.00000186,0.00049588,0.00135023,-0.00020109,-0.00003139,-0.00001136,-0.00000186,0.00305966,0.00021857,0.00306120,0.00021849,0.00145292,0.00003323,0.00145240,0.00003343,D
0.00043275,0.00072394,-0.00009875,0.00001365,-0.00002099,-0.00001678,0.00043397,0.00072754,-0.00009951,0.00001353,-0.00001818,-0.00001685,-0.00019325,-0.00068739,0.00009170,-0.00005163,-0.00004956,-0.00000563,-0.00019301,-0.00068670,0.00009153,-0.00005167,-0.00004861,-0.00000566,0.00084918,0.00003014,0.00085296,0.00002824,0.00071990,0.00007179,0.00071915,0.00007117,D
0.00006881,0.00015340,-0.00004062,0.00002410,-0.00004538,-0.00001801,0.00006885,0.00015357,-0.00004064,0.00002418,-0.00004729,-0.00001797,-0.00011740,-0.00018405,0.00001875,0.00000337,-0.00000787,-0.00000040,-0.00011778,-0.00018515,0.00001899,0.00000343,-0.00000939,-0.00000036,0.00017297,0.00005444,0.00017314,0.00005607,0.00021910,0.00000857,0.00022026,0.00001000,D
-0.00042004,-0.00191642,0.00029035,0.00018962,-0.00002117,-0.00000107,-0.00041898,-0.00191318,0.00028966,0.00018947,-0.00001848,-0.00000114,-0.00010401,-0.00044039,0.00007042,0.00003522,0.00000515,0.00000360,-0.00010379,-0.00043973,0.00007028,0.00003517,0.00000613,0.00000358,0.00198328,0.00019080,0.00197982,0.00019038,0.00045795,0.00003577,0.00045725,0.00003588,D
-0.00040768,-0.00141901,0.00025253,0.00029045,0.00001125,0.00000504,-0.00040554,-0.00141233,0.00025122,0.00029014,0.00001858,0.00000478,0.00000399,0.00016045,-0.00001220,0.00003252,0.00001046,0.00000197,0.00000433,0.00016157,-0.00001240,0.00003247,0.00001196,0.00000191,0.00149785,0.00029071,0.00149072,0.00029077,0.00016097,0.00003422,0.00016210,0.00003466,D
-0.00016534,-0.00116180,0.00024454,0.00028430,-0.00003303,-0.00001022,-0.00016138,-0.00114974,0.00024214,0.00028372,-0.00001827,-0.00001069,0.00007818,0.00008297,-0.00000258,-0.00000198,-0.00001429,-0.00000492,0.00007876,0.00008471,-0.00000293,-0.00000207,-0.00001189,-0.00000499,0.00119872,0.00028640,0.00118599,0.00028451,0.00011403,0.00001524,0.00011570,0.00001306,D
0.00014149,0.00118738,-0.00005222,0.00013668,-0.00003054,-0.00003661,0.00014342,0.00119326,-0.00005336,0.00013647,-0.00002462,-0.00003678,0.00009898,0.00075780,-0.00009573,-0.00004762,0.00000080,-0.00000851,0.00009832,0.00075580,-0.00009532,-0.00004750,-0.00000205,-0.00000842,0.00119692,0.00014476,0.00120303,0.00014347,0.00077021,0.00004838,0.00076811,0.00004828,D
0.00021774,0.00085204,-0.00001336,0.00014300,0.00004839,-0.00006237,0.00021740,0.00085093,-0.00001315,0.00014315,0.00004484,-0.00006223,0.00002383,-0.00010479,0.00001214,0.00000198,0.00002467,-0.00000805,0.00002312,-0.00010698,0.00001257,0.00000209,0.00002171,-0.00000795,0.00087953,0.00016334,0.00087836,0.00016241,0.00010815,0.00002602,0.00011016,0.00002321,D
-0.00004660,0.00067734,0.00000509,0.00019637,0.00015189,-0.00006346,-0.00004984,0.00066741,0.00000708,0.00019702,0.00013621,-0.00006293,-0.00008527,-0.00005636,0.00000595,0.00001721,0.00003339,-0.00000035,-0.00008620,-0.00005920,0.00000653,0.00001738,0.00002947,-0.00000023,0.00067896,0.00025624,0.00066931,0.00024765,0.00010239,0.00003757,0.00010478,0.00003421,D
0.00019169,0.00082047,-0.00002693,0.00023436,0.00012535,-0.00006260,0.00018916,0.00081273,-0.00002542,0.00023493,0.00011274,-0.00006221,0.00007687,0.00004617,-0.00001033,0.00001225,-0.00000856,0.00000028,0.00007710,0.00004688,-0.00001049,0.00001223,-0.00000757,0.00000023,0.00084300,0.00027305,0.00083484,0.00026790,0.00009026,0.00001495,0.00009084,0.00001438,D
0.00012020,0.00034536,-0.00000737,0.00017958,-0.00009247,-0.00003684,0.00012204,0.00035096,-0.00000850,0.00017933,-0.00008660,-0.00003702,-0.00001521,-0.00010109,0.00000416,-0.00001166,-0.00004635,0.00000548,-0.00001428,-0.00009825,0.00000360,-0.00001183,-0.00004241,0.00000536,0.00036576,0.00020532,0.00037167,0.00020256,0.00010231,0.00004810,0.00009935,0.00004436,D
0.00191450,0.00445593,-0.00058993,0.00002080,-0.00059568,-0.00002972,0.00177583,0.00332618,-0.00045563,0.00001872,-0.00054683,-0.00003135,0.00057881,0.00132599,-0.00018792,-0.00005122,-0.00016233,0.00000230,0.00053348,0.00095975,-0.00014424,-0.00005181,-0.00014846,0.00000183,0.00488555,0.00059679,0.00379798,0.00054804,0.00145896,0.00017023,0.00110749,0.00015725,P
-0.00851900,-0.00195676,0.00102788,0.00003020,-0.00069447,-0.00001432,-0.00525291,-0.00347505,0.00124727,0.00002759,-0.00063315,-0.00001633,-0.00336565,-0.00206861,0.00052187,0.00000303,-0.00003187,0.00000497,-0.00226734,-0.00219394,0.00054932,0.00000286,-0.00002784,0.00000484,0.00880107,0.00069527,0.00642065,0.00063396,0.00398485,0.00003239,0.00320249,0.00002841,P
-0.00123159,0.00594528,-0.00098671,-0.00002336,-0.00073907,-0.00000989,0.00259747,0.00415932,-0.00072836,-0.00002608,-0.00067353,-0.00001201,0.00235078,0.00254905,-0.00064987,-0.00001728,-0.00001439,0.00000143,0.00253238,0.00246270,-0.00063730,-0.00001731,-0.00001303,0.00000139,0.00615116,0.00073951,0.00495756,0.00067414,0.00352791,0.00002253,0.00358943,0.00002171,P
-0.00941432,-0.00640002,0.00205455,0.00021952,-0.00024918,0.00001582,-0.00860463,-0.00546472,0.00201951,0.00021836,-0.00022126,0.00001495,-0.00255711,-0.00385791,0.00095039,0.00007590,0.00015309,0.00000803,-0.00350066,-0.00300752,0.00085871,0.00007639,0.00014134,0.00000843,0.01156767,0.00033246,0.01039141,0.00031122,0.00472499,0.00017106,0.00469437,0.00016088,P
0.00217265,0.00037910,0.00000257,0.00014790,-0.00028256,0.00000977,0.00046184,0.00238630,0.00016892,0.00014685,-0.00025734,0.00000895,0.00373773,0.00218682,-0.00066193,-0.00002310,-0.00001077,-0.00000195,0.00292467,0.00253259,-0.00059696,-0.00002306,-0.00001164,-0.00000194,0.00220548,0.00031908,0.00243644,0.00029643,0.00438075,0.00002556,0.00391459,0.00002591,P
-0.00677942,-0.00743542,0.00218878,0.00478047,0.00125270,0.00051470,-0.00827265,-0.00551962,0.00236626,0.00477967,0.00126934,0.00051412,-0.00288776,-0.00252082,0.00070523,0.00149438,0.00049525,0.00016288,-0.00281758,-0.00255029,0.00070882,0.00149446,0.00049248,0.00016296,0.01029742,0.00496861,0.01022263,0.00497200,0.00389757,0.00158271,0.00386590,0.00158192,P
0.00065602,0.00130064,-0.00030946,0.00388801,0.00218528,0.00039254,0.00314572,0.00161071,0.00008254,0.00388775,0.00219122,0.00039232,0.00239853,0.00281809,-0.00080588,-0.00028789,0.00030083,-0.00003940,0.00368334,0.00230011,-0.00073668,-0.00028772,0.00029738,-0.00003929,0.00148923,0.00447730,0.00353507,0.00447995,0.00378735,0.00041825,0.00440457,0.00041564,P
0.00095242,0.00279324,0.00030860,0.00503503,0.00140213,0.00065381,0.00184932,0.00113517,0.00000748,0.00503497,0.00140208,0.00065379,0.00006306,0.00031757,0.00013150,0.00024405,-0.00016663,0.00005559,-0.00027583,-0.00010118,-0.00001597,0.00024409,-0.00016790,0.00005563,0.00296724,0.00526735,0.00216994,0.00526728,0.00034946,0.00030069,0.00029424,0.00030144,P
0.00104954,0.00293010,0.00045742,0.01106369,0.00144897,0.00155611,0.00201562,0.00130283,-0.00002387,0.00240290,-0.00013803,0.00050202,0.00003133,0.00004415,0.00004801,0.00194473,0.00001511,0.00029107,0.00005365,0.00005409,-0.00001011,-0.00084906,-0.00049681,-0.00004896,0.00314583,0.01126616,0.00240014,0.00245866,0.00007236,0.00196645,0.00007685,0.00098494,P
-0.00351536,0.00144950,0.00099211,0.01898302,-0.00044674,0.00236238,0.00004875,0.00048036,0.00018711,0.00819528,-0.00304163,0.00175244,-0.00147255,-0.00047761,0.00017248,0.00255462,-0.00061152,0.00026009,-0.00063447,-0.00026531,0.00006806,0.00186851,-0.00093664,0.00040336,0.00392977,0.01913467,0.00051782,0.00891544,0.00155765,0.00263964,0.00069107,0.00212869,P
-0.00531807,0.00071223,0.00082248,0.02067475,0.00145232,0.00237541,-0.00050741,0.00182939,0.00055700,0.00779383,-0.00197275,0.00170828,-0.00056335,-0.00023040,-0.00005301,0.00052866,0.00059346,0.00000407,-0.00017380,0.00042157,0.00011559,-0.00012545,0.00033403,-0.00001380,0.00542823,0.02086137,0.00197848,0.00821911,0.00061094,0.00079479,0.00047041,0.00035707,P
-0.00478264,0.00094925,0.00087906,0.00998965,0.00260049,0.00085454,-0.00081015,0.00191648,0.00067341,0.00693903,0.00072714,0.00142716,0.00017272,0.00007646,0.00001825,-0.00344680,0.00037038,-0.00049061,-0.00009766,0.00002810,0.00003755,-0.00027574,0.00087093,-0.00009068,0.00495454,0.01035789,0.00218694,0.00712149,0.00018977,0.00350119,0.00010833,0.00091803,P
0.00199604,0.00210862,0.00082045,0.00264854,0.00570445,0.00015690,-0.00047448,0.00207710,0.00056818,0.00225902,0.00524340,0.00018333,0.00218667,0.00037399,-0.00001890,-0.00236810,0.00100128,-0.00022504,0.00010828,0.00005181,-0.00003394,-0.00150968,0.00145686,-0.00040123,0.00301721,0.00629128,0.00220507,0.00571227,0.00221850,0.00258091,0.00012474,0.00213601,P
0.00426597,0.00482267,0.00020018,0.00418154,0.00834253,0.00010061,-0.00003519,0.00171828,0.00035264,0.00291586,0.00641836,0.00019160,0.00073224,0.00087550,-0.00020009,0.00049452,0.00085099,-0.00001816,0.00014171,-0.00011575,-0.00006953,0.00021188,0.00037902,0.00000267,0.00644180,0.00933237,0.00175445,0.00705226,0.00115875,0.00098441,0.00019574,0.00043423,P
0.00360558,0.00393395,0.00012160,0.00762875,0.00354620,0.00068813,-0.00009798,0.00180462,0.00034469,0.00320221,0.00759493,0.00012224,-0.00014051,-0.00018909,-0.00001672,0.00073345,-0.00102049,0.00012500,-0.00001336,0.00001837,-0.00000169,0.00006093,0.00025033,-0.00001476,0.00533770,0.00844079,0.00183986,0.00824330,0.00023617,0.00126293,0.00002278,0.00025806,P
0.00188809,0.00354001,-0.00009838,0.00113275,0.01036728,-0.00082011,0.00003801,0.00203620,0.00039924,0.00288413,0.00726646,0.00014171,-0.00055403,-0.00012708,-0.00007096,-0.00209548,0.00220035,-0.00048653,0.00004387,0.00007470,0.00001760,-0.00010261,-0.00010596,0.00000628,0.00401325,0.01046118,0.00207532,0.00781919,0.00057283,0.00307722,0.00008840,0.00014763,P
0.00134646,0.00062286,0.00034316,0.00125097,0.00580547,-0.00020107,0.00047638,0.00128316,0.00030821,0.00236104,0.00839781,0.00018153,-0.00011524,-0.00062067,0.00009395,0.00002515,-0.00097060,0.00013171,0.00009327,-0.00016022,-0.00001937,-0.00011130,0.00024071,0.00000847,0.00152271,0.00594213,0.00140301,0.00872529,0.00063823,0.00097982,0.00018640,0.00026533,P
0.00117603,-0.00115317,0.00063254,-0.00979897,0.02032661,0.00082299,0.00173360,0.00098161,0.00038530,0.00044610,0.00973901,0.00081850,-0.00005498,-0.00057291,0.00009335,-0.00356449,0.00468424,0.00033034,0.00040555,-0.00009727,0.00002487,-0.00061772,0.00043265,0.00020547,0.00176436,0.02258026,0.00202913,0.00978352,0.00058306,0.00589549,0.00041780,0.00078165,P
0.00417125,0.00259166,-0.00058360,-0.00490512,0.01544816,0.00254687,0.00556801,0.00530222,-0.00125259,-0.00320496,0.01412028,0.00079190,0.00187201,0.00234051,-0.00076009,0.00305865,-0.00304903,0.00107743,0.00239651,0.00270038,-0.00102368,-0.00228191,0.00273829,-0.00001662,0.00494536,0.01640708,0.00779007,0.01450107,0.00309195,0.00445116,0.00375276,0.00356450,P
0.00094420,-0.00166723,0.00058174,-0.00727054,0.02025216,0.00175684,0.00368400,0.00026307,0.00038796,-0.00897268,0.01368389,-0.00005316,-0.00068661,-0.00090615,0.00024795,-0.00050328,0.00102213,-0.00016809,-0.00040085,-0.00107216,0.00034905,-0.00122718,-0.00009285,-0.00017980,0.00200240,0.02158929,0.00371370,0.01636340,0.00116362,0.00115165,0.00119668,0.00124375,P
0.00156207,-0.00000439,0.00026069,-0.00018872,0.01018580,-0.00040375,0.00265474,-0.00005765,0.00021576,-0.00843008,0.00990071,-0.00080124,0.00019931,0.00053640,-0.00010356,0.00228446,-0.00324722,-0.00069696,-0.00033202,-0.00010346,-0.00005555,0.00017503,-0.00122038,-0.00024132,0.00158368,0.01019554,0.00266412,0.01302814,0.00058153,0.00403099,0.00035217,0.00125626,P
-0.00087854,-0.00358089,0.00142497,-0.00077155,0.01272481,-0.00057829,-0.00072141,-0.00397376,0.00157480,-0.00573754,0.00609216,-0.00076969,-0.00078729,-0.00115371,0.00037557,-0.00018801,0.00081904,-0.00005630,-0.00108908,-0.00126326,0.00043840,0.00086856,-0.00122857,0.00001018,0.00395287,0.01276129,0.00433488,0.00840394,0.00144635,0.00084222,0.00172456,0.00150462,P
0.00278644,0.00000812,0.00057585,-0.00234268,0.01378756,-0.00067115,0.00143377,0.00050263,0.00019448,0.00896019,0.01284736,0.00052112,0.00118225,0.00115775,-0.00027391,-0.00050682,0.00034282,-0.00002996,0.00069522,0.00144399,-0.00044526,0.00474120,0.00217910,0.00041639,0.00284534,0.01400127,0.00153171,0.01567198,0.00167724,0.00061261,0.00166334,0.00523458,P
0.01234673,0.00521137,-0.00195106,-0.00270614,0.01424882,-0.00064531,0.01098819,0.00483355,-0.00251728,0.00957440,0.01370708,0.00064453,0.00308396,0.00167847,-0.00081513,-0.00011724,0.00014879,0.00000833,0.00308207,0.00139707,-0.00087476,0.00019813,0.00027733,0.00003981,0.01354277,0.01451787,0.01226541,0.01673226,0.00360451,0.00018962,0.00349517,0.00034315,P
0.01021706,0.00550701,-0.00168466,-0.00297502,0.01493801,-0.00100394,0.00931511,0.00499421,-0.00207712,0.00892733,0.01798605,-0.00001552,-0.00066552,0.00009239,0.00008325,-0.00008402,0.00021537,-0.00011207,-0.00052284,0.00005020,0.00013755,-0.00020221,0.00133718,-0.00020627,0.01172833,0.01526442,0.01077162,0.02007973,0.00067704,0.00025691,0.00054296,0.00136802,P
0.01017896,0.00465790,-0.00171841,0.00738827,0.01976760,0.00019734,0.00869927,0.00423459,-0.00206222,-0.00113398,0.01101028,-0.00079584,-0.00001229,-0.00027391,-0.00001089,0.00334300,0.00155794,0.00038751,-0.00019866,-0.00024504,0.00000480,-0.00324558,-0.00225025,-0.00025172,0.01132520,0.02110412,0.00989251,0.01109709,0.00027440,0.00370850,0.00031549,0.00395737,P
0.00066057,-0.00100862,0.00071561,0.00672096,0.01994191,0.00043695,-0.00062506,-0.00035843,0.00069126,-0.00216809,0.01279639,-0.00076611,-0.00307045,-0.00182791,0.00078517,-0.00021526,0.00005623,0.00007729,-0.00300785,-0.00148162,0.00088822,-0.00033358,0.00057617,0.00000959,0.00140206,0.02104856,0.00099851,0.01300135,0.00365860,0.00023553,0.00346861,0.00066584,P
-0.00058666,-0.00554762,0.00156604,0.00696840,0.01956041,0.00109954,0.00020095,-0.00118302,0.00042339,-0.00083322,0.01177540,0.00010489,-0.00040233,-0.00146419,0.00027433,0.00007982,-0.00012307,0.00021374,0.00026646,-0.00026600,-0.00008641,0.00043060,-0.00032935,0.00028097,0.00579420,0.02079368,0.00127246,0.01180531,0.00154305,0.00025923,0.00038629,0.00061060,P
0.00323063,0.00211506,-0.00066636,-0.00280820,0.01125393,0.00021569,0.00302574,0.00277817,-0.00059547,-0.00159246,0.00867065,0.00035598,0.00081219,0.00163036,-0.00047498,-0.00208013,-0.00176733,-0.00018806,0.00060102,0.00084280,-0.00021678,-0.00016154,-0.00066058,0.00005342,0.00391848,0.01160101,0.00415065,0.00882286,0.00188237,0.00273601,0.00105761,0.00068214,P
-0.00228359,0.00568705,0.00028004,-0.00826916,0.00576754,-0.00061518,0.00250891,0.00461397,-0.00082738,-0.00134698,0.00601435,0.00046307,-0.00177878,0.00115225,0.00030529,-0.00176160,-0.00176981,-0.00026802,-0.00016672,0.00059219,-0.00007481,0.00007919,-0.00085687,0.00003455,0.00613479,0.01010059,0.00531675,0.00618071,0.00214125,0.00251143,0.00061975,0.00086122,S
-0.00102794,0.00847542,-0.00058160,-0.00673970,-0.00018539,-0.00044928,-0.00641265,0.00679615,0.00117519,-0.00312897,-0.00121910,0.00046287,0.00026716,0.00059327,-0.00018333,0.00032542,-0.00126658,0.00003530,-0.00189820,0.00046429,0.00042608,-0.00037915,-0.00153903,-0.00000004,0.00855731,0.00675720,0.00941758,0.00338982,0.00067598,0.00130819,0.00200007,0.00158505,S
-0.01195860,0.01564855,0.00186886,-0.00876120,-0.00857651,-0.00013258,-0.01234095,0.00937744,0.00221390,-0.00716974,-0.01189552,0.00003788,-0.00352602,0.00231392,0.00079047,-0.00065210,-0.00270681,0.00010216,-0.00191235,0.00083267,0.00033507,-0.00130347,-0.00344401,-0.00013709,0.01978328,0.01226103,0.01565685,0.01388920,0.00429091,0.00278613,0.00211251,0.00368497,S
-0.00337194,0.01652430,-0.00041940,-0.00469330,-0.01845582,0.00143886,-0.01724753,0.02119318,0.00301345,-0.00808433,-0.02451982,0.00034247,0.00536666,0.00054734,-0.00143016,0.00254244,-0.00617457,0.00098215,-0.00306661,0.00738484,0.00049972,-0.00057162,-0.00789019,0.00019037,0.01687004,0.01909750,0.02749016,0.02582044,0.00558086,0.00674936,0.00801185,0.00791316,S
0.00133800,0.02741771,-0.00083379,-0.00378321,-0.03003150,0.00361347,-0.00524272,0.02895671,0.00041033,-0.00837189,-0.02819026,0.00046993,0.00151934,0.00351400,-0.00013367,0.00029358,-0.00373409,0.00070149,0.00387252,0.00250436,-0.00083972,-0.00009276,-0.00118402,0.00004111,0.02746300,0.03048378,0.02943035,0.02941089,0.00383073,0.00381074,0.00468757,0.00118836,S
-0.00180919,0.04934081,0.00015792,-0.00667570,-0.03870731,0.00254373,-0.00385788,0.03936095,-0.00011820,-0.00874288,-0.03121697,0.00063268,-0.00101522,0.00707197,0.00031991,-0.00093306,-0.00279865,-0.00034508,0.00044672,0.00335621,-0.00017049,-0.00011967,-0.00097636,0.00005250,0.04937422,0.03936104,0.03954973,0.03242433,0.00715163,0.00297021,0.00339010,0.00098506,S
-0.00588219,0.04549118,0.00033647,-0.00360328,-0.02579361,0.00120697,-0.00048020,0.02755984,-0.00065630,-0.00685407,-0.01519378,-0.00053667,-0.00086660,-0.00081907,0.00003799,0.00065371,0.00274760,-0.00028442,0.00071865,-0.00251087,-0.00011449,0.00040187,0.00340919,-0.00024880,0.04587113,0.02607203,0.02757184,0.01667685,0.00119302,0.00283858,0.00261420,0.00344180,S
-0.00931838,0.03990137,0.00053519,-0.00520962,-0.02171610,-0.00050246,-0.00175697,0.02250600,-0.00057455,-0.00595295,-0.01325472,-0.00100566,-0.00110845,-0.00180317,0.00006410,-0.00051817,0.00131533,-0.00055143,-0.00041186,-0.00163027,0.00002637,0.00029069,0.00062550,-0.00015129,0.04097850,0.02233789,0.02258178,0.01456491,0.00211759,0.00151745,0.00168170,0.00070614,S
-0.00328734,0.01287754,-0.00043648,-0.00362296,-0.00882608,-0.00128412,-0.00301219,0.01062556,0.00011268,-0.00638299,-0.00472716,-0.00230423,0.00194550,-0.00871736,-0.00031344,0.00051183,0.00415807,-0.00025215,-0.00040491,-0.00383240,0.00022169,-0.00013872,0.00275083,-0.00041889,0.01329767,0.00962675,0.01104484,0.00827031,0.00893732,0.00419704,0.00386010,0.00278600,S
-0.00366615,0.00181021,0.00106736,-0.00268896,-0.00148184,-0.00157699,-0.00340157,0.00146207,0.00091422,0.00358298,-0.00038774,-0.00000638,-0.00011838,-0.00345854,0.00046995,0.00029187,0.00229507,-0.00009152,-0.00012168,-0.00286359,0.00025048,0.00311436,0.00135607,0.00071808,0.00422573,0.00345155,0.00381368,0.00360390,0.00349233,0.00231537,0.00287710,0.00347186,S
