1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Phase
-0.00048651,0.00058875,0.00002061,0.00020213,0.00050468,-0.00004591,-0.00008707,0.00059482,-0.00000897,0.00003500,0.00074402,-0.00005870,-0.00003246,-0.00043760,0.00001950,-0.00004570,-0.00006626,-0.00000053,-0.00019898,-0.00042547,0.00004831,0.00004225,-0.00019379,0.00000640,0.00076403,0.00054558,0.00060122,0.00074715,0.00043924,0.00008050,0.00047217,0.00019845,D
-0.00036580,0.00065470,-0.00000050,0.00019131,0.00026463,-0.00004162,-0.00017480,0.00068074,0.00001409,0.00011501,0.00037712,-0.00004643,0.00003772,0.00002061,-0.00000660,-0.00000338,-0.00007501,0.00000134,-0.00002742,0.00002685,0.00000721,0.00002500,-0.00011466,0.00000383,0.00074996,0.00032918,0.00070297,0.00039699,0.00004349,0.00007510,0.00003905,0.00011741,D
-0.00038177,-0.00066168,0.00005033,-0.01267054,-0.00346577,-0.00046721,-0.00070604,-0.00058962,0.00014795,-0.01990797,0.00132982,-0.00125391,-0.00000515,-0.00042464,0.00001640,-0.00414898,-0.00120335,-0.00013729,-0.00017137,-0.00040980,0.00004318,-0.00645902,0.00030732,-0.00038951,0.00076557,0.01314429,0.00093169,0.01999169,0.00042499,0.00432215,0.00044628,0.00647805,D
-0.00015759,-0.00044304,0.00000756,0.00038637,0.00065431,0.00000894,-0.00023301,-0.00041769,0.00004443,0.00020239,0.00090465,0.00004992,0.00004770,0.00004652,-0.00000910,0.00277806,0.00087661,0.00010131,0.00010065,0.00003658,-0.00002203,0.00427880,-0.00009046,0.00027741,0.00047029,0.00075992,0.00048035,0.00092836,0.00006725,0.00291485,0.00010933,0.00428874,D
-0.00009652,-0.00046630,-0.00000350,0.00036390,0.00063022,0.00000698,-0.00018494,-0.00045289,0.00003298,0.00019692,0.00083955,0.00004740,0.00001970,-0.00000751,-0.00000357,-0.00000725,-0.00000777,-0.00000063,0.00001551,-0.00001135,-0.00000369,-0.00000177,-0.00002100,-0.00000081,0.00047620,0.00072777,0.00049030,0.00086364,0.00002138,0.00001064,0.00001957,0.00002109,D
-0.00008122,-0.00010712,-0.00001690,0.01138826,0.00351709,0.00038233,-0.00012163,-0.00012510,-0.00000540,0.01749294,-0.00045920,0.00110273,0.00000493,0.00011587,-0.00000432,0.00355624,0.00093125,0.00012108,0.00002042,0.00010574,-0.00001238,0.00557936,-0.00041895,0.00034043,0.00013548,0.01192512,0.00017457,0.01753367,0.00011605,0.00367815,0.00010840,0.00560542,D
-0.00006513,0.00003223,-0.00002883,0.00004716,-0.00025498,-0.00003343,-0.00013523,0.00001211,-0.00001565,0.00012582,-0.00039850,-0.00003041,0.00000519,0.00004495,-0.00000385,-0.00365842,-0.00121680,-0.00013412,-0.00000439,0.00004426,-0.00000331,-0.00560229,0.00001958,-0.00036553,0.00007818,0.00026145,0.00013667,0.00041899,0.00004541,0.00385780,0.00004460,0.00561424,D
-0.00006150,0.00007772,-0.00002903,0.00006329,-0.00028917,-0.00002479,-0.00013960,0.00005595,-0.00001578,0.00015854,-0.00045539,-0.00001855,0.00000117,0.00001467,-0.00000006,0.00000520,-0.00001103,0.00000279,-0.00000141,0.00001414,-0.00000004,0.00001055,-0.00001835,0.00000383,0.00010327,0.00029705,0.00015122,0.00048256,0.00001472,0.00001251,0.00001421,0.00002151,D
0.00006731,-0.00143051,0.00001590,0.00009696,-0.00006268,-0.00004005,-0.00019577,-0.00140317,0.00011316,0.00010101,-0.00009244,-0.00004095,0.00004025,-0.00047132,0.00001404,0.00001052,0.00007078,-0.00000477,-0.00001755,-0.00045597,0.00004029,-0.00001798,0.00011342,-0.00000700,0.00143218,0.00012221,0.00142127,0.00014292,0.00047325,0.00007171,0.00045809,0.00011505,D
0.00012669,-0.00122056,0.00001390,0.00007543,-0.00007894,-0.00002658,-0.00009809,-0.00120134,0.00008763,0.00008105,-0.00010369,-0.00002495,0.00000958,0.00003386,-0.00000032,-0.00000347,-0.00000262,0.00000217,0.00001576,0.00003255,-0.00000412,-0.00000322,-0.00000181,0.00000258,0.00122720,0.00011237,0.00120852,0.00013396,0.00003519,0.00000486,0.00003640,0.00000451,D
0.00015832,-0.00164846,0.00003003,0.00010952,-0.00007925,-0.00002909,-0.00042064,-0.00163820,0.00016781,0.00010362,-0.00009713,-0.00002716,0.00001021,-0.00013803,0.00000520,0.00001100,-0.00000010,-0.00000081,-0.00010405,-0.00014092,0.00002586,0.00000728,0.00000212,-0.00000071,0.00165632,0.00013828,0.00169964,0.00014460,0.00013851,0.00001103,0.00017707,0.00000761,D
0.00009204,-0.00071307,0.00000348,0.00002537,0.00083165,-0.00010315,-0.00034919,-0.00073223,0.00009213,0.00004206,0.00077843,-0.00009562,-0.00002138,0.00030174,-0.00000856,-0.00002715,0.00029384,-0.00002389,0.00002305,0.00029225,-0.00002441,-0.00001986,0.00028244,-0.00002208,0.00071899,0.00083841,0.00081645,0.00078541,0.00030262,0.00029606,0.00029417,0.00028400,D
0.00029730,-0.00079355,-0.00000196,0.00006099,0.00119293,-0.00015060,-0.00054654,-0.00085461,0.00011965,0.00008764,0.00110761,-0.00013630,0.00006414,-0.00002515,-0.00000170,0.00001113,0.00011290,-0.00001483,-0.00006167,-0.00003824,0.00000860,0.00001424,0.00010287,-0.00001271,0.00084742,0.00120395,0.00102146,0.00111940,0.00006892,0.00011441,0.00007307,0.00010462,D
0.00031702,-0.00035251,-0.00001631,0.00002143,0.00124916,-0.00014693,-0.00001779,-0.00040340,0.00001421,0.00005529,0.00116538,-0.00012735,0.00000636,0.00014227,-0.00000463,-0.00001276,0.00001814,0.00000118,0.00017056,0.00014555,-0.00003401,-0.00001044,0.00001864,0.00000289,0.00047437,0.00125795,0.00040404,0.00117362,0.00014249,0.00002221,0.00022679,0.00002155,D
0.00029074,-0.00028285,-0.00001441,0.00020787,-0.00151086,0.00009765,0.00001461,-0.00033190,-0.00000070,0.00021530,-0.00155807,0.00011878,-0.00000848,0.00002247,0.00000061,0.00006014,-0.00089033,0.00007890,0.00001045,0.00002306,-0.00000481,0.00005162,-0.00087853,0.00007939,0.00040589,0.00152821,0.00033222,0.00157736,0.00002402,0.00089584,0.00002578,0.00088362,D
0.00070872,0.00208111,0.00000219,0.00016618,-0.00154106,0.00011706,0.00008612,-0.00029326,0.00000446,0.00015714,-0.00155973,0.00013847,0.00013483,0.00076257,0.00000536,-0.00001345,-0.00000974,0.00000626,0.00002306,0.00001246,0.00000167,-0.00001876,-0.00000053,0.00000635,0.00219848,0.00155441,0.00030568,0.00157373,0.00077442,0.00001775,0.00002627,0.00001982,D
0.00055926,0.00156319,0.00002260,0.00012949,-0.00157870,0.00011898,-0.00003411,-0.00030015,0.00004192,0.00012655,-0.00160350,0.00013645,-0.00004821,-0.00016707,0.00000658,-0.00001183,-0.00001214,0.00000062,-0.00003878,-0.00000222,0.00001208,-0.00000987,-0.00001412,-0.00000065,0.00166038,0.00158846,0.00030497,0.00161426,0.00017401,0.00001697,0.00004068,0.00001724,D
0.00042640,0.00116943,0.00001776,0.00000485,-0.00000664,-0.00002117,-0.00005346,-0.00011058,0.00001976,0.00001843,-0.00005563,-0.00000194,-0.00004152,-0.00012305,-0.00000151,-0.00003895,0.00049127,-0.00004380,-0.00000605,0.00005924,-0.00000692,-0.00003379,0.00048371,-0.00004325,0.00124487,0.00002271,0.00012441,0.00005864,0.00012987,0.00049475,0.00005995,0.00048681,D
-0.00023044,-0.00118763,0.00001749,-0.00001642,0.00060838,-0.00006944,-0.00009398,-0.00012283,0.00004511,-0.00000449,0.00056394,-0.00005380,-0.00021189,-0.00076034,-0.00000009,-0.00000686,0.00019839,-0.00001557,-0.00001307,-0.00000395,0.00000818,-0.00000739,0.00019986,-0.00001673,0.00120991,0.00061255,0.00016110,0.00056652,0.00078931,0.00019912,0.00001591,0.00020070,D
-0.00003083,0.00058701,-0.00001555,-0.00003109,0.00074556,-0.00008133,-0.00009617,0.00017346,-0.00000504,-0.00002688,0.00069490,-0.00006900,0.00006439,0.00057246,-0.00001066,-0.00000473,0.00004425,-0.00000384,-0.00000071,0.00009558,-0.00001618,-0.00000722,0.00004224,-0.00000490,0.00058802,0.00075062,0.00019840,0.00069883,0.00057617,0.00004467,0.00009694,0.00004314,D
-0.00022560,0.00058507,-0.00003329,0.00865040,-0.00029748,0.00019593,-0.00037880,0.00172326,-0.00005661,-0.00014548,0.00114515,-0.00010854,-0.00006283,-0.00000063,-0.00000572,0.00280048,-0.00033646,0.00008944,-0.00009117,0.00049993,-0.00001663,-0.00003826,0.00014524,-0.00001275,0.00062794,0.00865773,0.00176531,0.00115945,0.00006309,0.00282204,0.00050845,0.00015074,P
-0.00041182,0.00005533,-0.00002940,0.00842028,-0.00047850,0.00019945,-0.00037939,0.00120710,-0.00007735,-0.00034238,0.00095647,-0.00010699,-0.00006007,-0.00017088,0.00000125,-0.00007423,-0.00005839,0.00000113,-0.00000019,-0.00016650,-0.00000669,-0.00006352,-0.00006086,0.00000050,0.00041656,0.00843623,0.00126768,0.00102153,0.00018114,0.00009445,0.00016664,0.00008797,P
-0.00073021,0.00067536,-0.00006243,0.00697932,0.00136654,-0.00000329,0.00047445,0.00250349,-0.00030213,-0.00046379,0.00257866,-0.00026155,-0.00006774,0.00013192,-0.00000703,-0.00030659,0.00039256,-0.00004314,0.00018167,0.00027583,-0.00004783,-0.00002583,0.00034515,-0.00003288,0.00099660,0.00711185,0.00256590,0.00263306,0.00014846,0.00049996,0.00033372,0.00034767,P
-0.00097329,0.00162618,-0.00007159,-0.00042025,0.00306038,-0.00028111,0.00046286,0.00156423,-0.00029951,-0.00037538,0.00297586,-0.00027649,-0.00007841,0.00030672,-0.00000296,-0.00238696,0.00054640,-0.00008962,-0.00000374,-0.00030299,0.00000085,0.00002852,0.00012813,-0.00000482,0.00189654,0.00310186,0.00165854,0.00301216,0.00031660,0.00245034,0.00030301,0.00013135,P
-0.00114680,0.00318199,-0.00011870,-0.00034118,0.00281448,-0.00025134,0.00055113,0.00303556,-0.00041684,-0.00029360,0.00271485,-0.00024682,-0.00005422,0.00048619,-0.00001472,0.00002471,-0.00007684,0.00000930,0.00002758,0.00045979,-0.00003667,0.00002556,-0.00008156,0.00000927,0.00338442,0.00284620,0.00311322,0.00274182,0.00048942,0.00008125,0.00046207,0.00008598,P
-0.00092491,0.00233517,-0.00009697,-0.00014039,-0.00175553,0.00022772,-0.00024125,0.00211687,-0.00024587,0.00004939,-0.00192016,0.00023972,0.00007158,-0.00027317,0.00000701,0.00006477,-0.00147420,0.00015454,-0.00025561,-0.00029635,0.00005515,0.00011064,-0.00149517,0.00015695,0.00251354,0.00177579,0.00214471,0.00193570,0.00028248,0.00148369,0.00039522,0.00150745,P
-0.00101874,0.00111925,0.00027134,-0.00022517,-0.00092639,0.00015042,0.00002763,0.00064186,-0.00011922,0.00003644,-0.00106995,0.00016285,-0.00003027,-0.00039223,0.00011881,-0.00002735,0.00026746,-0.00002493,0.00008674,-0.00047581,0.00004086,-0.00000418,0.00027426,-0.00002480,0.00153758,0.00096516,0.00065343,0.00108289,0.00041095,0.00027001,0.00048537,0.00027541,P
0.00156224,-0.00097946,0.00021320,-0.00062490,-0.00052838,0.00017152,0.00019376,-0.00131185,0.00002294,-0.00026321,-0.00068453,0.00018858,0.00083257,-0.00067700,-0.00001876,-0.00012895,0.00012839,0.00000680,0.00005359,-0.00063023,0.00004586,-0.00009666,0.00012433,0.00000830,0.00185618,0.00083613,0.00132628,0.00075724,0.00107325,0.00018209,0.00063417,0.00015770,P
0.00233292,-0.00170505,0.00022001,-0.00070446,0.00160460,-0.00002329,0.00025668,-0.00217767,0.00002445,-0.00047627,0.00148592,-0.00001314,0.00024861,-0.00023406,0.00000220,-0.00002566,0.00068806,-0.00006284,0.00002030,-0.00027930,0.00000049,-0.00006873,0.00070015,-0.00006507,0.00289795,0.00175258,0.00219289,0.00156044,0.00034146,0.00069140,0.00028003,0.00070651,P
0.00338940,-0.00138504,-0.00011787,-0.00118120,-0.00012719,0.00012007,0.00014148,-0.00153458,-0.00001792,-0.00099783,-0.00017948,0.00012761,0.00033015,0.00010000,-0.00010559,-0.00014898,-0.00054118,0.00004480,-0.00003600,0.00020097,-0.00001324,-0.00016299,-0.00052044,0.00004398,0.00366337,0.00119408,0.00154119,0.00102184,0.00036076,0.00056310,0.00020460,0.00054713,P
0.00187189,-0.00196557,0.00006306,-0.00087723,0.00015189,0.00004171,0.00021859,-0.00218842,0.00009554,-0.00081309,0.00014224,0.00004391,-0.00048952,-0.00018727,0.00005836,0.00009805,0.00009003,-0.00002528,0.00002487,-0.00021092,0.00003660,0.00005959,0.00010378,-0.00002700,0.00271504,0.00089126,0.00220138,0.00082661,0.00052736,0.00013549,0.00021551,0.00012268,P
0.00135715,-0.00182837,0.00008267,-0.00090254,0.00086010,0.00000535,0.00022675,-0.00195058,0.00013507,-0.00083811,0.00087688,0.00000800,-0.00010952,0.00002919,0.00000417,-0.00000538,0.00015068,-0.00000774,0.00000173,0.00005060,0.00000841,-0.00000532,0.00015631,-0.00000764,0.00227852,0.00124675,0.00196836,0.00121302,0.00011342,0.00015098,0.00005133,0.00015658,P
0.00144450,-0.00147861,0.00005832,-0.00063163,0.00219171,0.00003103,0.00072137,-0.00163830,0.00003821,-0.00055361,0.00219053,0.00003586,0.00002818,0.00011283,-0.00000786,0.00008739,0.00042955,0.00000828,0.00015956,0.00010074,-0.00003124,0.00009177,0.00042376,0.00000899,0.00206791,0.00228112,0.00179049,0.00225969,0.00011656,0.00043843,0.00019127,0.00043368,P
-0.00103229,-0.00022985,0.00030692,-0.00044226,0.00135747,0.00009684,0.00063904,-0.00054771,-0.00006209,-0.00038118,0.00135952,0.00010100,-0.00052698,0.00026569,0.00005289,0.00004029,-0.00017750,0.00001400,-0.00001752,0.00023204,-0.00002134,0.00003669,-0.00017681,0.00001386,0.00110120,0.00143098,0.00084393,0.00141555,0.00059253,0.00018255,0.00023368,0.00018111,P
-0.00195801,0.00051541,0.00034356,-0.00047751,0.00066657,0.00019751,0.00129871,-0.00015097,-0.00016945,-0.00043745,0.00066008,0.00020099,-0.00014931,0.00012020,0.00000591,-0.00000569,-0.00011144,0.00001624,0.00010640,0.00006399,-0.00001732,-0.00000908,-0.00011281,0.00001613,0.00205365,0.00084341,0.00131839,0.00081698,0.00019177,0.00011276,0.00012536,0.00011432,P
-0.00285405,0.00075363,0.00048005,0.00225241,0.00004656,0.00086486,0.00106570,0.00000553,-0.00006384,-0.00057535,-0.00023797,0.00023953,-0.00056003,0.00014888,0.00008530,0.00170620,-0.00038751,0.00041709,-0.00014563,0.00009781,0.00006601,-0.00008619,-0.00056128,0.00002409,0.00299066,0.00241319,0.00106763,0.00066711,0.00058573,0.00179868,0.00018743,0.00056837,P
-0.00138377,0.00233483,0.00039782,0.00191524,-0.00033291,0.00087215,0.00037183,0.00203535,0.00030593,-0.00019860,0.00117209,0.00022774,0.00010502,0.00011294,-0.00000587,-0.00002408,-0.00002711,0.00000052,-0.00004956,0.00014499,0.00002641,0.00002691,0.00010072,-0.00000084,0.00274309,0.00213064,0.00209153,0.00121042,0.00015434,0.00003626,0.00015548,0.00010426,P
-0.00175237,0.00579085,0.00066300,0.00381367,0.00276665,0.00107368,-0.00014629,0.00597893,0.00085989,0.00177554,0.00324782,0.00113872,-0.00007843,0.00073532,0.00005642,0.00040392,0.00065948,0.00004288,-0.00011024,0.00083906,0.00011786,0.00042003,0.00044164,0.00019383,0.00608641,0.00483231,0.00604222,0.00387267,0.00074164,0.00077454,0.00085444,0.00063956,P
-0.00514570,0.00330764,0.00090374,0.00451903,0.00541448,0.00173527,-0.00473480,0.00406707,0.00130695,0.00386675,0.00441692,0.00142246,-0.00226222,-0.00165547,0.00016049,0.00047024,0.00176522,0.00044106,-0.00305900,-0.00127457,0.00029804,0.00139414,0.00077940,0.00018916,0.00618349,0.00726288,0.00637711,0.00604023,0.00280785,0.00187927,0.00332729,0.00160837,P
-0.00845516,0.00913077,0.00130334,0.01312054,0.01770560,0.00365652,-0.00921453,0.01093594,0.00231711,0.01009036,0.01056625,0.00340337,-0.00103420,0.00181973,0.00012488,0.00268797,0.00384098,0.00060039,-0.00139991,0.00214652,0.00031568,0.00194488,0.00192167,0.00061903,0.01251237,0.02233847,0.01448693,0.01500146,0.00209680,0.00472639,0.00258205,0.00280331,P
-0.00796754,0.00219834,0.00087009,0.01491640,0.01929857,0.00391258,-0.01087067,0.00374093,0.00168053,0.01036039,0.01290805,0.00245305,0.00010600,-0.00150705,-0.00009418,0.00039040,0.00034630,0.00005567,-0.00036003,-0.00156413,-0.00013839,0.00005870,0.00050909,-0.00020659,0.00831092,0.02470308,0.01161853,0.01673239,0.00151371,0.00052482,0.00161099,0.00055254,P
-0.00231024,0.00716448,0.00047760,0.01341453,0.01683685,0.00189312,-0.00394310,0.00760158,0.00099440,0.00747600,0.00944934,0.00227422,0.00176791,0.00155192,-0.00012265,-0.00046933,-0.00076929,-0.00063108,0.00216487,0.00120646,-0.00021442,-0.00090137,-0.00108085,-0.00005589,0.00754288,0.02161049,0.00862096,0.01226184,0.00235563,0.00110015,0.00248760,0.00140848,P
-0.00988830,0.02586979,0.00384376,0.01158540,0.01660798,0.00122329,-0.00538381,0.01410182,0.00268273,0.00615495,0.01708753,0.00013949,-0.00244453,0.00603397,0.00108586,-0.00059004,-0.00007383,-0.00021608,-0.00046475,0.00209685,0.00054462,-0.00042614,0.00246393,-0.00068862,0.02796067,0.02028652,0.01533114,0.01816278,0.00660028,0.00063269,0.00221571,0.00259360,P
-0.00725256,0.03356823,0.00330323,0.04570145,0.01424791,-0.00016572,-0.00278346,0.02011644,0.00235900,0.03603585,0.01282331,-0.00032528,0.00085024,0.00248337,-0.00017437,0.01100518,-0.00076131,-0.00044807,0.00083882,0.00194020,-0.00010443,0.00963900,-0.00137555,-0.00014992,0.03450126,0.04787121,0.02044465,0.03825083,0.00263067,0.01104058,0.00211634,0.00973781,P
-0.03302797,0.04250117,0.00558187,0.03546959,0.01583361,-0.00102981,-0.00844494,0.02309338,0.00245235,0.03464541,0.01531508,-0.00117293,-0.00831465,0.00288159,0.00073505,-0.00330060,0.00051152,-0.00027874,-0.00182628,0.00096030,0.00003011,-0.00044853,0.00080380,-0.00027344,0.05411426,0.03885686,0.02471104,0.03789765,0.00883047,0.00335161,0.00206359,0.00096023,P
-0.02116635,0.01284075,0.00133983,0.02446380,0.01431691,-0.00072599,-0.02096069,0.00959252,0.00122071,0.02780075,0.00345925,0.00042585,0.00252375,-0.00631073,-0.00090256,-0.00234166,-0.00032270,0.00006464,-0.00266293,-0.00287252,-0.00026205,-0.00145631,-0.00252252,0.00034017,0.02479303,0.02835452,0.02308370,0.02801837,0.00685633,0.00236467,0.00392571,0.00293252,P
-0.02089850,0.00907109,0.00170198,-0.00730569,0.01097254,0.00004438,-0.01916521,0.00621081,0.00152876,-0.00325144,0.00627893,-0.00017722,0.00005699,-0.00080206,0.00007705,-0.00675947,-0.00071157,0.00016391,0.00038202,-0.00071951,0.00006554,-0.00660685,0.00059993,-0.00012831,0.02284576,0.01318225,0.02020437,0.00707306,0.00080776,0.00679879,0.00081727,0.00663527,P
0.00080066,0.00232966,-0.00020752,-0.00368108,0.00428511,0.00018006,-0.01095718,0.00310759,0.00095901,-0.00365410,0.00611842,-0.00000969,0.00461684,-0.00143435,-0.00040628,0.00077119,-0.00142286,0.00002887,0.00174639,-0.00066026,-0.00012122,-0.00008567,-0.00003415,0.00003564,0.00247213,0.00565199,0.01142964,0.00712655,0.00485156,0.00161867,0.00187097,0.00009888,P
0.00101232,0.00180403,-0.00031162,-0.00076252,0.00007598,-0.00005358,0.00211494,0.00129207,0.00006468,-0.00478110,0.00197748,0.00025014,0.00006828,-0.00016956,-0.00003358,0.00094147,-0.00135778,-0.00007537,0.00421681,-0.00058565,-0.00028850,-0.00036355,-0.00133579,0.00008382,0.00209199,0.00076817,0.00247923,0.00517995,0.00018585,0.00165397,0.00426705,0.00138691,D
0.00191587,-0.00032782,-0.00043716,0.00077207,-0.00338449,-0.00061667,0.00405363,-0.00060385,-0.00053626,-0.00342830,-0.00162730,-0.00011691,0.00029147,-0.00068769,-0.00004050,0.00049503,-0.00111628,-0.00018164,0.00062539,-0.00061159,-0.00019385,0.00043639,-0.00116283,-0.00011840,0.00199227,0.00352579,0.00413330,0.00379671,0.00074801,0.00123456,0.00089595,0.00124765,D
0.00171778,-0.00568094,-0.00106286,0.00255316,-0.00729220,-0.00128142,0.00394893,-0.00392699,-0.00059811,-0.00054468,-0.00983016,-0.00276818,-0.00006390,-0.00172681,-0.00020184,0.00057454,-0.00126055,-0.00021444,-0.00003378,-0.00107198,-0.00001995,0.00093020,-0.00264608,-0.00085525,0.00602938,0.00783178,0.00560116,0.01022700,0.00173974,0.00140181,0.00107270,0.00293231,D
0.00218981,-0.00826015,-0.00118761,0.00198374,-0.00726440,-0.00133001,0.00025229,-0.00444837,-0.00079900,0.00088565,-0.00420157,-0.00265251,0.00010043,-0.00054877,-0.00002654,-0.00012115,0.00000591,-0.00001034,-0.00078652,-0.00011093,-0.00004274,0.00030433,0.00119757,0.00002461,0.00862761,0.00764694,0.00452660,0.00504712,0.00055851,0.00012174,0.00079545,0.00123588,D
0.00197601,-0.01184287,-0.00140577,0.00095608,-0.00604347,-0.00115566,-0.00047620,-0.00617606,-0.00129401,-0.00420642,-0.00561555,-0.00146783,-0.00006897,-0.00115572,-0.00007038,-0.00033150,0.00039385,0.00005624,-0.00023500,-0.00055732,-0.00015968,-0.00164260,-0.00045612,0.00038215,0.01208860,0.00622681,0.00632811,0.00716819,0.00115991,0.00051786,0.00062556,0.00174707,D
0.00150299,-0.00862096,-0.00103583,-0.00769486,0.00018406,-0.00257065,0.00081795,-0.00448227,-0.00158396,-0.00699314,-0.00274883,0.00050604,-0.00015259,0.00103933,0.00011934,-0.00279063,0.00200888,-0.00045645,0.00041747,0.00054638,-0.00009353,-0.00089894,0.00092475,0.00063673,0.00881208,0.00811498,0.00482377,0.00753102,0.00105722,0.00346865,0.00069394,0.00143829,D
0.00055796,-0.00528568,-0.00074445,-0.00214279,-0.00610996,-0.00036521,0.00281639,-0.00354759,-0.00124179,-0.01502306,-0.00706458,0.00187928,-0.00020107,0.00070963,0.00006200,0.00118129,-0.00133915,0.00046924,0.00042520,0.00019887,0.00007280,-0.00170849,-0.00091824,0.00029218,0.00536693,0.00648510,0.00469675,0.01670725,0.00074017,0.00184634,0.00047502,0.00196150,D
0.00075545,-0.00035735,-0.00013756,-0.00144520,-0.00376971,-0.00002112,0.00150296,0.00006064,-0.00035452,-0.00580540,-0.00740763,-0.00034912,0.00006371,0.00158978,0.00019577,0.00022503,0.00075492,0.00011100,-0.00042369,0.00116395,0.00028622,0.00297344,-0.00011066,-0.00071884,0.00084695,0.00403730,0.00154540,0.00941794,0.00160306,0.00079553,0.00127130,0.00306110,D
0.00051209,0.00260298,0.00014977,-0.00045240,-0.00756222,0.00111668,0.00697931,-0.00003945,-0.00014814,-0.00267971,-0.00660447,-0.00003102,-0.00003863,0.00046989,0.00004561,0.00015759,-0.00060199,0.00018060,0.00086926,-0.00001589,0.00003276,0.00049614,0.00012748,0.00005049,0.00265710,0.00765760,0.00698099,0.00712747,0.00047368,0.00064795,0.00087002,0.00051474,D
